CreatedMonthNo,CreatedWeekNo,IssueDate,PermitElapsedDays,ProjectValue,TypeOfWork,PermitCategory,PropertyUse,IssueYear,GeoLocalArea
5,20,19-10-2018,520,661000,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Victoria-Fraserview
5,20,13-06-2017,26,10000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Downtown
5,20,09-06-2017,22,45000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Arbutus Ridge
5,20,09-06-2017,22,90000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Downtown
5,20,16-06-2017,28,80000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Institutional Uses,2017,West End
5,20,16-06-2017,28,12000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Kitsilano
5,20,07-09-2017,111,854000,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Victoria-Fraserview
5,21,22-11-2017,183,160580,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Oakridge
5,21,02-02-2018,255,969250,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Dunbar-Southlands
5,21,04-12-2017,194,225000,New Building,New Build - Standalone Laneway,Dwelling Uses,2017,Sunset
5,21,19-06-2017,25,95000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,West Point Grey
8,33,07-03-2017,209,177250,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Sunset
5,21,02-11-2017,160,161125,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Hastings-Sunrise
5,21,17-07-2017,52,20000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Manufacturing Uses,2017,Mount Pleasant
5,22,03-01-2018,219,840000,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Victoria-Fraserview
5,22,22-06-2017,24,10000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Downtown
5,22,25-09-2017,119,2000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Kensington-Cedar Cottage
5,22,08-11-2017,162,25000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Grandview-Woodland
5,22,06-07-2017,37,1150000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Downtown
5,22,29-06-2017,30,35000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Riley Park
5,22,13-03-2018,287,1101450,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Arbutus Ridge
5,22,22-06-2017,23,65000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,West End
5,22,23-06-2017,23,32000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Downtown
5,22,29-06-2017,29,20000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Sunset
5,22,16-06-2017,16,60000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Fairview
5,22,19-06-2017,19,500,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Kensington-Cedar Cottage
5,22,19-07-2017,49,200000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2017,Downtown
6,22,30-06-2017,28,5500,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Marpole
6,22,16-06-2017,14,50000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Arbutus Ridge
6,22,02-06-2017,0,2000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Mount Pleasant
6,22,14-09-2018,469,1220487,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Kerrisdale
6,23,30-10-2017,147,47040,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Kensington-Cedar Cottage
6,23,14-07-2017,38,160000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Downtown
6,23,12-07-2017,36,80000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Downtown
6,23,06-07-2017,30,80000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Kitsilano
6,23,06-04-2018,304,182500,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Kensington-Cedar Cottage
6,23,25-10-2017,140,715000,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Hastings-Sunrise
6,23,22-06-2017,15,120000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Downtown
6,23,10-08-2017,63,50000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Downtown
6,23,30-10-2017,143,1713750,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Shaughnessy
6,23,20-10-2017,133,160780,New Building,New Build - Standalone Laneway,Dwelling Uses,2017,Grandview-Woodland
6,24,21-06-2017,9,650000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Downtown
6,24,11-07-2017,27,100000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Kerrisdale
6,24,18-12-2017,187,225000,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Renfrew-Collingwood
6,24,27-06-2017,12,20000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Downtown
6,24,03-04-2018,292,225000,New Building,New Build - Standalone Laneway,Dwelling Uses,2018,West Point Grey
6,24,10-07-2017,25,30000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Downtown
6,24,07-07-2017,21,50000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,West End
6,24,21-12-2017,188,645750,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Riley Park
6,24,08-11-2017,145,225000,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Shaughnessy
6,25,01-08-2017,42,20000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2017,Marpole
8,32,23-09-2022,413,1160750,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Victoria-Fraserview
8,32,15-03-2022,221,894605,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Kensington-Cedar Cottage
8,33,04-11-2021,86,25000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Grandview-Woodland
8,33,15-02-2022,188,762090,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Sunset
8,33,01-09-2021,21,280000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
8,33,03-03-2022,203,715650,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Renfrew-Collingwood
8,33,04-07-2022,326,703687.5,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Arbutus Ridge
8,33,03-02-2022,174,175915,New Building,New Build - Standalone Laneway,Dwelling Uses,2022,Riley Park
8,33,28-09-2022,411,1425000,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Killarney
8,33,27-08-2021,14,50000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
8,34,17-09-2021,32,35000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Fairview
8,34,07-01-2022,144,161000,New Building,New Build - Standalone Laneway,Dwelling Uses,2022,Kitsilano
8,34,04-11-2021,79,998825,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Kitsilano
8,34,12-04-2022,238,209550,New Building,New Build - Low Density Housing,Dwelling Uses,2022,West Point Grey
8,34,23-09-2021,37,750000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
8,34,21-09-2021,33,20000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Kitsilano
8,34,17-09-2021,29,25000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Mount Pleasant
8,34,26-04-2022,250,149250,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Renfrew-Collingwood
8,34,17-09-2021,28,19500,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Kitsilano
8,35,24-09-2021,32,150000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Downtown
8,35,18-05-2022,268,224452.5,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Kerrisdale
8,35,07-01-2022,136,250000,New Building,New Build - Standalone Laneway,Dwelling Uses,2022,Killarney
8,35,16-08-2022,357,768885,New Building,New Build - Low Density Housing,Dwelling Uses,2022,
8,35,23-11-2021,89,19999,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,West Point Grey
8,35,28-01-2022,155,120000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2022,Kensington-Cedar Cottage
8,35,09-12-2021,104,225000,New Building,New Build - Standalone Laneway,Dwelling Uses,2021,Killarney
8,36,15-10-2021,46,100000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Fairview
8,36,23-09-2021,24,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,West End
8,36,23-09-2021,24,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,West End
8,36,22-10-2021,52,75000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Strathcona
9,36,09-12-2021,99,300000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Institutional Uses,2021,Downtown
9,36,17-08-2022,350,249225,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Kerrisdale
9,36,12-10-2021,40,300000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2021,Kitsilano
9,36,13-05-2022,253,697750,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Marpole
9,37,01-10-2021,24,73000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,West End
9,37,08-09-2022,366,704750,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Hastings-Sunrise
9,37,29-09-2021,22,77000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Manufacturing Uses,2021,Marpole
9,37,01-10-2021,24,20000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,West End
9,37,28-10-2021,51,15000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Cultural/Recreational Uses,2021,Strathcona
9,37,29-09-2021,21,98500,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
9,37,04-11-2021,56,860922.5,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Kitsilano
9,38,10-01-2023,484,204005,New Building,New Build - Standalone Laneway,Dwelling Uses,2023,Hastings-Sunrise
9,38,22-04-2022,221,895612.5,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Arbutus Ridge
9,38,29-09-2021,16,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,West End
9,38,02-12-2021,78,130000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2021,Downtown
9,38,12-10-2021,25,440000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Shaughnessy
9,39,01-03-2022,162,723500,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Sunset
9,39,28-10-2021,38,300000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Kerrisdale
9,39,28-10-2021,37,121000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Grandview-Woodland
9,39,10-11-2022,414,621375,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Victoria-Fraserview
9,39,19-10-2021,26,6000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2021,Marpole
9,39,19-01-2023,483,750000,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Renfrew-Collingwood
9,39,14-12-2021,82,60000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Kensington-Cedar Cottage
9,39,08-03-2022,166,10000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2022,Riley Park
9,39,21-10-2021,27,25000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Fairview
9,40,03-05-2023,583,350000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Kerrisdale
9,40,13-10-2021,16,5000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Sunset
9,40,01-11-2021,35,10000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Kensington-Cedar Cottage
9,40,01-11-2021,35,18000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Riley Park
9,40,20-01-2022,114,647600,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Hastings-Sunrise
9,40,09-11-2021,42,80000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
9,40,07-01-2022,100,194500,New Building,New Build - Standalone Laneway,Dwelling Uses,2022,Sunset
10,40,29-11-2021,59,186000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Kensington-Cedar Cottage
10,40,13-10-2021,12,1000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2021,Kitsilano
10,40,02-11-2021,32,15000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Killarney
10,41,04-02-2022,124,216500,New Building,New Build - Standalone Laneway,Dwelling Uses,2022,Renfrew-Collingwood
10,41,19-04-2022,198,246000,New Building,New Build - Standalone Laneway,Dwelling Uses,2022,Victoria-Fraserview
10,41,15-10-2021,11,60000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Fairview
10,41,24-11-2021,51,50000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Parking Uses,2021,South Cambie
10,41,28-10-2021,24,632000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
10,41,28-11-2022,420,623000,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Renfrew-Collingwood
10,41,10-06-2022,249,27000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2022,Fairview
10,41,23-02-2022,141,1040525,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Killarney
10,41,29-04-2022,206,224262.5,New Building,New Build - Standalone Laneway,Dwelling Uses,2022,Victoria-Fraserview
10,41,09-05-2022,216,162500,New Building,New Build - Standalone Laneway,Dwelling Uses,2022,Grandview-Woodland
10,41,24-11-2021,48,341220,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Downtown
10,42,11-07-2022,272,224975,New Building,New Build - Standalone Laneway,Dwelling Uses,2022,Sunset
10,42,08-04-2022,178,796522,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Renfrew-Collingwood
10,42,12-08-2022,303,30000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2022,Riley Park
10,42,06-10-2022,358,225000,New Building,New Build - Standalone Laneway,Dwelling Uses,2022,Shaughnessy
10,42,14-12-2021,62,30000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Renfrew-Collingwood
10,42,28-10-2021,14,7000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Dunbar-Southlands
10,42,23-11-2021,39,1000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Renfrew-Collingwood
10,42,14-03-2022,150,140000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2022,Kensington-Cedar Cottage
10,42,07-02-2022,115,200000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2022,Downtown
10,43,19-05-2022,214,225000,New Building,New Build - Standalone Laneway,Dwelling Uses,2022,Riley Park
10,43,17-02-2022,123,145225,New Building,New Build - Standalone Laneway,Dwelling Uses,2022,Hastings-Sunrise
10,43,07-02-2022,113,211750,New Building,New Build - Standalone Laneway,Dwelling Uses,2022,Kensington-Cedar Cottage
10,43,26-04-2022,190,160795,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Marpole
10,43,21-03-2022,154,712777.25,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Kitsilano
10,43,29-10-2021,11,34000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
10,43,12-08-2022,297,15000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Cultural/Recreational Uses,2022,Kitsilano
10,43,04-04-2022,166,1149962.5,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Dunbar-Southlands
10,43,04-01-2022,76,568750,New Building,New Build - Low Density Housing,Dwelling Uses,2022,
10,43,17-12-2021,57,98600,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
10,43,22-11-2021,31,100000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Mount Pleasant
10,43,24-11-2021,33,220000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2021,Downtown
10,43,07-04-2022,166,837375,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Victoria-Fraserview
10,43,22-03-2022,150,164200,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Hastings-Sunrise
10,44,15-08-2022,295,1291815,New Building,New Build - Low Density Housing,Dwelling Uses,2022,
