Region,Consumption (ekWh),Floor area (ft2),EUI (kW/ft2),Emission (tCO2e),Emissions per Floor Area (KgCO2e/sq. ft),Reporting Year
Interior,26589.51,2194.976612175,12.113801055,0.257918204,0.117503851,2021
Interior,21867.2875,2194.977557237,9.962419628,0.251438819,0.114551886,2022
Interior,24278.25,3112,7.801494216,0.259048928,0.083241943,2018
Interior,18855.69,3112,6.059026350,0.201190212,0.064649811,2019
Interior,12883.97,3112,4.140093188,0.014996941,0.004819068,2020
Interior,16310.46,3111.954140575,5.241227622,0.158211436,0.050839900,2021
Interior,12753.47,3111.955480447,4.098217369,0.146644499,0.047122943,2022
Interior,27135.39,3511,7.728678439,0.289534611,0.082464999,2018
Interior,26691.92,3511,7.602369695,0.284802786,0.081117285,2019
Interior,25502.25,3511,7.263528909,0.065974321,0.018790749,2020
Interior,27231.25,3510.972299722,7.756042394,0.264143081,0.075233599,2021
Interior,30710.94,3510.973811395,8.747128760,0.353126672,0.100577985,2022
Fraser,16671.13,1804,9.241202882,0.177880957,0.098603635,2018
Fraser,15394.06,1804,8.533292683,0.164254620,0.091050233,2019
Fraser,15250,1804,8.453436807,0.1627175,0.090198171,2020
Fraser,18293.44,1804.031385841,10.140311385,0.177446339,0.098361004,2021
Fraser,17686.99,1804.032162578,9.804143389,0.203372086,0.112731962,2022
Vancouver Island,14173.76,2352,6.026258503,0.151234019,0.064300178,2018
Vancouver Island,13669,2352,5.811649660,0.14584823,0.062010302,2019
Vancouver Island,15775.86,2352,6.707423469,0.168328426,0.071568208,2020
Vancouver Island,16933.46,2352.022065155,7.199532798,0.164254535,0.069835457,2021
Vancouver Island,16650.38,2352.023077834,7.079173736,0.191452729,0.081399171,2022
Vancouver Island,18962.29,2352,8.062198129,0.202327634,0.086023654,2018
Vancouver Island,19264.06,2352,8.190501701,0.205547520,0.087392653,2019
Vancouver Island,20773.27,2352,8.832172619,0.221650791,0.094239282,2020
Vancouver Island,20572.63,2352.022065155,8.746784439,0.199554478,0.084843795,2021
Vancouver Island,21384.99,2352.023077834,9.092168441,0.245893169,0.104545390,2022
Vancouver Island,52911.68,3594,14.722225932,0.564567626,0.157086151,2018
Vancouver Island,48989.39,3594,13.630882026,0.522716791,0.145441511,2019
Vancouver Island,70944.97,3594,19.739835838,0.756982830,0.210624048,2020
Vancouver Island,48203.4,3593.962049035,13.412328606,0.467572903,0.130099566,2021
Vancouver Island,47702.99,3593.963596439,13.273086585,0.548508060,0.152619259,2022
Vancouver Coastal,9181.13,2133,4.304327239,0.097962657,0.045927172,2018
Vancouver Coastal,8692,2133,4.075011721,0.09274364,0.043480375,2019
Vancouver Coastal,10858,2133,5.090482888,0.11585486,0.054315452,2020
Vancouver Coastal,7809.63,2132.976488175,3.661376505,0.075753399,0.035515346,2021
Vancouver Coastal,8182.65,2132.977406542,3.836257231,0.094087383,0.044110820,2022
Vancouver Island,18272.68,2645,6.908385633,0.194969496,0.073712475,2018
Vancouver Island,16710.59,2645,6.317803403,0.178301995,0.067410962,2019
Vancouver Island,19527.87,2645,7.382937618,0.208362373,0.078775944,2020
Vancouver Island,17809,2645.015706698,6.733041303,0.172747272,0.065310490,2021
Vancouver Island,16597.66,2645.016845527,6.275067786,0.190846534,0.072153239,2022
Vancouver Coastal,11934.45,1271,9.389811172,0.127340581,0.100189285,2018
Vancouver Coastal,11674.21,1271,9.185059009,0.124563821,0.098004580,2019
Vancouver Coastal,10902.36,1271,8.577781275,0.116328181,0.091524926,2020
Vancouver Coastal,12958.27,1271.002542005,10.195313992,0.125695198,0.098894529,2021
Vancouver Coastal,13058.69,1271.003089244,10.274318065,0.150154041,0.118138219,2022
Vancouver Island,99782.87,7000,14.254695714,1.064683223,0.152097603,2018
Vancouver Island,105751.32,7000,15.107331429,1.128366584,0.161195226,2019
Vancouver Island,163637.42,7000,23.376774286,1.746011271,0.249430182,2020
Vancouver Island,12488.95,6999.986222195,1.784139226,0.121142795,0.017306148,2021
Vancouver Island,107015.57,6999.989236085,15.287962080,1.230507830,0.175787103,2022
Interior,39738.37,3034,13.097682927,0.424008408,0.139752277,2018
Interior,21745.41,3034,7.167241266,0.232023525,0.076474464,2019
Interior,21199.68,3034,6.987369809,0.054843572,0.018076326,2020
Vancouver Island,27860.792950959,3000,9.286930984,0.297274661,0.099091554,2018
Vancouver Island,3373.07,8135,0.414636755,0.035990657,0.004424174,2018
Vancouver Island,5070.31,3000,1.690103333,0.054100208,0.018033403,2019
Vancouver Island,78269.236378156,8135,9.621295191,0.835132752,0.102659220,2019
Vancouver Island,6466,3000,2.155333333,0.06899222,0.022997407,2020
Vancouver Island,99640.955918454,8135,12.248427279,1.063169000,0.130690719,2020
Vancouver Island,4923.17,8135,0.605183774,0.056608578,0.006958645,2022
Vancouver Island,5135.18,2999.901833137,1.711782680,0.049811238,0.016604289,2021
Vancouver Island,1434.75,3000.010763915,0.478248284,0.016497329,0.005499090,2022
Vancouver Island,86528.613565212,8135.040575637,10.636531282,0.839327413,0.103174336,2021
Fraser,32501.07,2300,14.1309,0.346786417,0.150776703,2018
Fraser,33398.61,2300,14.521134783,0.356363169,0.154940508,2019
Fraser,54900,2300,23.869565217,0.585783,0.254688261,2020
Fraser,35733.78,2300.032377843,15.536207379,0.346617609,0.150701187,2021
Fraser,44567.27,2300.033368137,19.376792797,0.512452297,0.222802114,2022
Fraser,35666,2473,14.422159321,0.38055622,0.153884440,2018
Fraser,30574.66,2473,12.363388597,0.326231622,0.131917356,2019
Fraser,37804.26,2473,15.286801456,0.403371454,0.163110172,2020
Fraser,33938.52,2473.008418239,13.723576414,0.329203590,0.133118669,2021
Fraser,30345.03,2473.009483009,12.270486712,0.348919293,0.141090964,2022
Fraser,28844.73,2538,11.365141844,0.307773269,0.121266063,2018
Fraser,28016.91,2538,11.038971631,0.298940430,0.117785827,2019
Fraser,29586.97,2538,11.657592593,0.315692970,0.124386513,2020
Fraser,26792.69,2538.022437156,10.556522120,0.259889050,0.102398248,2021
Fraser,30203.95,2538.023529918,11.900579188,0.347297099,0.136837620,2022
Interior,38012.06,5514,6.893735945,0.405588680,0.073556163,2018
Interior,38128.11,5514,6.914782372,0.406826934,0.073780728,2019
Interior,44746.45,5514,8.115061661,0.477444621,0.086587708,2020
Interior,37008.65,5514.028389168,6.711726416,0.358983846,0.065103735,2021
Interior,31760.69,5514.030763269,5.759976932,0.365197118,0.066230519,2022
Vancouver Coastal,12756.8,2125,6.0032,0.136115056,0.064054144,2018
Vancouver Coastal,13888.42,2125,6.535727059,0.148189441,0.069736208,2019
Vancouver Coastal,9598.64,2125,4.517007059,0.102417489,0.048196465,2020
Vancouver Coastal,11608.7,2125.011194467,5.462888869,0.112604371,0.052990013,2021
Vancouver Coastal,12327.47,2125.012109404,5.801129295,0.141746181,0.066703705,2022
Vancouver Coastal,16972.79,2752,6.167438227,0.181099669,0.065806566,2018
Vancouver Coastal,17542.12,2752,6.374316860,0.187174420,0.068013961,2019
Vancouver Coastal,22181.82,2752,8.060254360,0.236680019,0.086002914,2020
Vancouver Coastal,4386.97,2752.008976240,1.594097271,0.042553602,0.015462741,2021
Vancouver Coastal,4627.15,2752.010161136,1.681370972,0.053204822,0.019333076,2022
Vancouver Coastal,25964.67,2523,10.291189061,0.277043029,0.109806987,2018
Vancouver Coastal,28134.84,2523,11.151343639,0.300198743,0.118984837,2019
Vancouver Coastal,29124.73,2523,11.543690052,0.310760869,0.123171173,2020
Vancouver Coastal,22219.88,2522.952962573,8.807092455,0.215532800,0.085428783,2021
Vancouver Coastal,23172.41,2522.954048847,9.184634183,0.266445639,0.105608598,2022
Fraser,16538.97,2391,6.917176913,0.176470810,0.073806278,2018
Fraser,15769.91,2391,6.595529067,0.168264940,0.070374295,2019
Fraser,17967.27,2391,7.514542033,0.191710771,0.080180163,2020
Fraser,18895.64,2390.987420864,7.902860481,0.183287678,0.076657734,2021
Fraser,19313.65,2390.988450319,8.077684356,0.222076073,0.092880446,2022
Fraser,18339.18,2205,8.317088435,0.195679051,0.088743334,2018
Fraser,21235.83,2205,9.630761905,0.226586306,0.102760230,2019
Fraser,17898.58,2205,8.117269841,0.190977849,0.086611269,2020
Fraser,23854,2204.987048863,10.818204131,0.231383762,0.104936563,2021
Fraser,20879.31,2204.987998235,9.469126370,0.240078658,0.108879803,2022
Fraser,24602.44,983,25.027914547,0.262508035,0.267047848,2018
Fraser,23478.72,983,23.884760936,0.250517942,0.254850399,2019
Fraser,19952.9,983,20.297965412,0.212897443,0.216579291,2020
Fraser,24503.31,982.960299254,24.928076972,0.237682068,0.241802307,2021
Fraser,25620.91,2388,10.729024288,0.273375110,0.114478689,2018
Fraser,25435.08,2388,10.651206030,0.271392304,0.113648368,2019
Fraser,23990.71,2388,10.046360972,0.255980876,0.107194672,2020
Fraser,24411.71,2387.973525947,10.222772462,0.236793548,0.099160877,2021
Fraser,29217.95,2387.974554105,12.235452823,0.335959676,0.140688131,2022
Fraser,21197.33,2410,8.795572614,0.226175511,0.093848760,2018
Fraser,20859.13,2410,8.655240664,0.222566917,0.092351418,2019
Fraser,25584.58,2410,10.616008299,0.272987469,0.113272809,2020
Fraser,23631.71,2410.039542301,9.805527912,0.229227549,0.095113605,2021
Fraser,28643.61,2410.040579960,11.885115229,0.329355685,0.136659809,2022
Fraser,16840.51,2410,6.987763485,0.179688242,0.074559436,2018
Fraser,17634.69,2410,7.317298755,0.188162142,0.078075578,2019
Fraser,19586.55,2410,8.127199170,0.208988489,0.086717215,2020
Fraser,18757.57,2410.039542301,7.783096365,0.181948399,0.075496022,2021
Fraser,20551.54,2410.040579960,8.527466372,0.236309828,0.098052219,2022
Fraser,17322.15,2361,7.336785260,0.184827340,0.078283499,2018
Fraser,15913.27,2361,6.740055061,0.169794591,0.071916388,2019
Fraser,15261.09,2361,6.463824651,0.162835830,0.068969009,2020
Fraser,17043.11,2360.956110801,7.218732242,0.165318140,0.070021691,2021
Fraser,16064.55,2360.957127326,6.804253162,0.184716622,0.078238025,2022
Fraser,24830.49,2374,10.459347094,0.264941328,0.111601233,2018
Fraser,21268.97,2374,8.959128054,0.226939910,0.095593896,2019
Fraser,21653.03,2374,9.120905644,0.231037830,0.097320063,2020
Fraser,22900,2373.980442405,9.646246275,0.222129963,0.093568573,2021
Fraser,21047.4,2373.981464538,8.865865347,0.242011424,0.101943266,2022
Fraser,22760.22,2273,10.013295205,0.242851547,0.106841860,2018
Fraser,20720.06,2273,9.115732512,0.221083040,0.097264866,2019
Fraser,23034.39,2273,10.133915530,0.245776941,0.108128879,2020
Fraser,21788.5,2273.014962697,9.585726604,0.211348415,0.092981533,2021
Fraser,24406.38,2273.015941358,10.737443392,0.280634320,0.123463419,2022
Fraser,26643.99,2462,10.822091795,0.284291373,0.115471719,2018
Fraser,24346.63,2462,9.888964257,0.259778542,0.105515249,2019
Fraser,20436.97,2462,8.300962632,0.218062470,0.088571271,2020
Fraser,24215.67,2462.029229614,9.835654958,0.234891960,0.095405837,2021
Fraser,23713.89,2462.030289657,9.631843320,0.272671793,0.110750787,2022
Vancouver Island,45738.33,2562,17.852587822,0.488027981,0.190487112,2018
Vancouver Island,50730.29,2562,19.801049961,0.541292194,0.211277203,2019
Vancouver Island,64711.16,2562,25.258064012,0.690468077,0.269503543,2020
Vancouver Island,43515.58,2562.025957385,16.984831818,0.422101056,0.164752841,2021
Vancouver Island,41335.6,2562.027060482,16.133943563,0.475293263,0.185514537,2022
Fraser,24298.43,2655,9.151951036,0.259264248,0.097651318,2018
Fraser,24063.79,2655,9.063574388,0.256760639,0.096708339,2019
Fraser,23035.82,2655,8.676391714,0.245792199,0.092577100,2020
Fraser,22283.4,2655.026143386,8.392911707,0.216148944,0.081411230,2021
Fraser,22769,2655.027286525,8.575806402,0.261807070,0.098608052,2022
Fraser,21399.41,2500,8.559764,0.228331705,0.091332682,2018
Fraser,20655.27,2500,8.262108,0.220391731,0.088156692,2019
Fraser,18843.45,2500,7.53738,0.201059612,0.080423845,2020
Fraser,22021.39,2500.025833385,8.808464979,0.213607448,0.085442096,2021
Fraser,25343.87,2500.026909788,10.137438881,0.291413955,0.116564327,2022
Vancouver Coastal,25529.73,2670,9.561696629,0.272402219,0.102023303,2018
Vancouver Coastal,22473.96,2670,8.417213483,0.239797153,0.089811668,2019
Vancouver Coastal,21472,2670,8.041947566,0.22910624,0.085807581,2020
Vancouver Coastal,26567.17,2669.987978865,9.950295736,0.257701506,0.096517853,2021
Vancouver Coastal,20514.42,2669.989128446,7.683334655,0.235883007,0.088346055,2022
Fraser,27503.8,2222,12.377947795,0.293465546,0.132072703,2018
Fraser,26872.71,2222,12.093928893,0.286731816,0.129042221,2019
Fraser,28500.77,2222,12.826629163,0.304103216,0.136860133,2020
Fraser,25007.64,2221.994027321,11.254593708,0.242574068,0.109169541,2021
Fraser,24115.97,2221.994984016,10.853296328,0.277295069,0.124795542,2022
Fraser,23536.45,2501,9.410815674,0.251133922,0.100413403,2018
Fraser,22581.82,2501,9.029116353,0.240948019,0.096340671,2019
Fraser,20784.36,2501,8.310419832,0.221769121,0.088672180,2020
Fraser,20819.87,2500.994585323,8.324636176,0.201952706,0.080748958,2021
Fraser,21225.05,2500.995662142,8.486640070,0.244054115,0.097582782,2022
Vancouver Island,21451.4,2404,8.923211314,0.228886438,0.095210665,2018
Vancouver Island,18672.06,2404,7.767079867,0.199230880,0.082874742,2019
Vancouver Island,24699.1,2404,10.274168053,0.263539397,0.109625373,2020
Vancouver Island,25570.346208045,2404.011752468,10.636531282,0.248032317,0.103174336,2021
Vancouver Island,19621.48,2404.012787531,8.161969895,0.225615626,0.093849595,2022
Vancouver Island,19161.13,963,19.897331256,0.204449257,0.212304525,2018
Vancouver Island,17563.67,963,18.238494289,0.187404359,0.194604734,2019
Vancouver Island,21704.91,963,22.538847352,0.231591390,0.240489501,2020
Vancouver Island,14752.9,963.047064983,15.318981321,0.143103106,0.148594094,2021
Vancouver Island,11889.94,963.047479629,12.346161795,0.136715286,0.141961107,2022
Vancouver Coastal,24406.47,2465,9.901204868,0.260417035,0.105645856,2018
Vancouver Coastal,23606.48,2465,9.576665314,0.251881142,0.102183019,2019
Vancouver Coastal,25586.73,2465,10.380012170,0.273010409,0.110754730,2020
Vancouver Coastal,24709.65,2465.043124531,10.024023415,0.239683565,0.097233011,2021
Vancouver Coastal,23637.41,2465.044185871,9.589041095,0.271792395,0.110258630,2022
Vancouver Island,35053.58,2795,12.541531306,0.374021699,0.133818139,2018
Vancouver Island,36509.09,2795,13.062286225,0.389551990,0.139374594,2019
Vancouver Island,48289.82,2795,17.277216458,0.515252379,0.184347900,2020
Vancouver Island,39881.05,2794.956978803,14.268931616,0.386846121,0.138408614,2021
Vancouver Island,33255.56,2794.958182190,11.898410578,0.382385731,0.136812684,2022
Vancouver Coastal,6704.48,2480,2.703419355,0.071536802,0.028845485,2018
Vancouver Coastal,14695.47,2480,5.925592742,0.156800665,0.063226075,2019
Vancouver Coastal,14628.19,2480,5.898463710,0.156082787,0.062936608,2020
Vancouver Coastal,18860.5,2480.004960010,7.605025112,0.182946820,0.073768731,2021
Vancouver Coastal,17058.83,2480.006027792,6.878543765,0.196149251,0.079092248,2022
Northern,25046.3,3760,6.66125,0.267244021,0.071075537,2018
Northern,26890.51,3760,7.151731383,0.286921742,0.076308974,2019
Northern,37254.36,3760,9.908074468,0.397504021,0.105719155,2020
Northern,30954.91,3760.049186765,8.232581135,0.300262577,0.079856024,2021
Northern,29464.14,3760.050805679,7.836101564,0.338790467,0.090102630,2022
Vancouver Island,31401.29,3430,9.154895044,0.335051764,0.097682730,2018
Vancouver Island,36901.48,3430,10.758448980,0.393738792,0.114792651,2019
Vancouver Island,53565.87,3430,15.616871720,0.571547833,0.166632021,2020
Vancouver Island,18265.96,3430.027693389,5.325309774,0.177179783,0.051655496,2021
Vancouver Island,15954.34,3430.029170210,4.651371521,0.183449383,0.053483330,2022
Vancouver Island,20689.83,3772,5.485108696,0.220760486,0.058526110,2018
Vancouver Island,22893.64,3772,6.069363733,0.244275139,0.064760111,2019
Vancouver Island,26784.55,3772,7.100888123,0.285791148,0.075766476,2020
Vancouver Island,26625.97,3771.997127328,7.058852142,0.258271866,0.068470854,2021
Vancouver Island,24126.39,3771.998751386,6.396181863,0.277414883,0.073545858,2022
Vancouver Island,18195.35,4479,4.062368832,0.194144384,0.043345475,2018
Vancouver Island,19274.67,4479,4.303342264,0.205660729,0.045916662,2019
Vancouver Island,20440.55,4479,4.563641438,0.218100669,0.048694054,2020
Vancouver Island,18108.31,4478.970763497,4.042962313,0.175650578,0.039216728,2021
Vancouver Island,17000.5,4478.972691948,3.795624838,0.195478549,0.043643613,2022
Vancouver Island,55671.17,2987,18.637820556,0.594011384,0.198865545,2018
Vancouver Island,50781.956720544,2987,17.000989863,0.541843478,0.181400562,2019
Vancouver Island,60219.715681252,2987,20.160601165,0.642544366,0.215113614,2020
Vancouver Island,48526.52,2992.368384229,16.216760027,0.557977338,0.186466793,2022
Vancouver Island,47499.359252582,2987,15.902028541,0.460743709,0.154249651,2021
Vancouver Coastal,19102.41,2679,7.130425532,0.203822715,0.076081640,2018
Vancouver Coastal,19423.85,2679,7.250410601,0.207252480,0.077361881,2019
Vancouver Coastal,19315.35,2679,7.209910414,0.206094784,0.076929744,2020
Vancouver Coastal,16332.73,2679.029663615,6.096509577,0.158427455,0.059136133,2021
Vancouver Coastal,16776.57,2679.030817089,6.262178805,0.192903712,0.072005037,2022
Vancouver Island,38167.94,2466,15.477672344,0.407251920,0.165146764,2018
Vancouver Island,39485.3,2466,16.011881590,0.421308151,0.170846777,2019
Vancouver Island,53822.45,2466.011876468,21.825705916,0.522077679,0.211709312,2021
Vancouver Island,46618.87,2466.012938226,18.904552072,0.536042415,0.217372102,2022
Fraser,51864.64,5712,9.079943978,0.553395709,0.096883002,2018
Fraser,57676.95,5712,10.097505252,0.615413056,0.107740381,2019
Fraser,53247.45,5712,9.322032563,0.568150291,0.099466087,2020
Fraser,51626.86,5711.976701731,9.038352692,0.500780459,0.087672007,2021
Fraser,51465.48,5711.979161060,9.010095897,0.591770675,0.103601687,2022
Fraser,75789.54,12227,6.198539298,0.808674392,0.066138414,2018
Fraser,73432.45,12227,6.005761839,0.783524241,0.064081479,2019
Fraser,75065.42,12227,6.139316267,0.800948031,0.065506505,2020
Fraser,61746.79,12227.048759653,5.050015847,0.598943764,0.048985146,2021
Fraser,69703.74,12227.054024090,5.700779588,0.801481484,0.065549844,2022
Vancouver Island,47002.09,2037,23.074172803,0.501512300,0.246201424,2018
Vancouver Island,47147.19,2037,23.145405007,0.503060517,0.246961471,2019
Vancouver Island,54120.77,2037,26.568861070,0.577468616,0.283489748,2020
Vancouver Island,43242.49,2036.962407258,21.228909206,0.419452084,0.205920385,2021
Vancouver Island,43204.74,2036.963284286,21.210367577,0.496785382,0.243885291,2022
Fraser,21199.9,4297,4.933651385,0.226202933,0.052642060,2018
Fraser,27598.2,4297,6.422666977,0.294472794,0.068529857,2019
Fraser,32134.8,4297,7.478426809,0.342878316,0.079794814,2020
